cell_id,x,y,Level0,Level1,Level2,leiden_coarse,major_type,fine_type
bpfaieaj-1,2015.501343,2534.374512,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
bpfajepn-1,2017.254883,2501.198975,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpfakflm-1,2000.994507,2522.682373,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpfamojd-1,2026.13147,2516.798584,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpfapdgn-1,2003.57373,2498.63501,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpfbadpk-1,2012.90918,2497.263672,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpfbdbhi-1,2006.96106,2500.849854,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpfjifmp-1,2087.942383,2385.052246,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
bpfjjekm-1,2071.743164,2393.722656,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
bpfjjhdh-1,2064.981689,2429.008545,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpfkadoa-1,2069.891846,2444.119385,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
bpfkamnp-1,2077.006104,2427.863525,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpfkbemb-1,2071.40625,2432.297119,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
bpfkdcja-1,2071.972656,2425.327637,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpfkdeid-1,2076.139893,2405.411621,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpfkejjn-1,2076.052002,2421.541016,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpfkfbnp-1,2076.388916,2415.911865,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpfkgeja-1,2069.815186,2408.341309,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
bpfkgnji-1,2063.944092,2449.179932,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpfkjfph-1,2071.023438,2448.915527,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpfkjhgk-1,2069.80127,2476.254395,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpfkolal-1,2069.456543,2481.589844,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpflbago-1,2055.046875,2480.93042,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpfleldc-1,2081.941406,2506.982178,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpflmkak-1,2097.083008,2515.716064,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
bpfmaedc-1,2081.061279,2488.828369,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpfmdfbf-1,2080.580811,2501.217529,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
bpfmhgge-1,2073.4646,2493.753662,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpfmigjf-1,2072.474121,2489.391602,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
bpfmklaf-1,2073.019287,2498.449219,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpfmlaab-1,2061.425293,2487.502686,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpfmpgjh-1,2065.567871,2502.919434,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
bpfnabho-1,2065.866211,2491.354736,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
bpfnckeh-1,2061.232666,2495.711182,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpfnfgek-1,2071.383545,2452.300537,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
bpfnfkao-1,2060.261719,2466.504883,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
bpfnfofj-1,2079.336914,2464.819824,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
bpfngcnm-1,2064.190918,2460.554199,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpfnimpb-1,2085.991455,2469.578125,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpfnjdob-1,2075.214844,2472.976318,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpfnmocb-1,2063.674805,2471.433838,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
bpfodcdf-1,2046.863525,2460.452148,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
bpgdplfg-1,2004.845215,2750.983154,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpgefolm-1,2023.312988,2744.895996,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
bpgehjdj-1,2033.062866,2769.744873,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
bpgejikp-1,2030.515991,2760.538086,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpgejphj-1,2022.088623,2759.537842,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpgelakg-1,2027.684204,2752.752686,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
bpgemmof-1,2006.870361,2733.084961,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
bpgeooid-1,2014.810669,2744.9729,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpgeplfm-1,2009.585205,2739.245117,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
bpgfdbna-1,2047.338623,2705.403809,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bpgffdca-1,2083.812744,2693.402588,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bpgfikkk-1,2069.881104,2685.445313,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bpgfjdff-1,2059.153809,2715.192139,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bpgfjphb-1,2054.776855,2710.093262,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bpggbanc-1,2091.934814,2743.958252,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bpggddkl-1,2106.390869,2756.578613,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bpggemkh-1,2101.384521,2733.655029,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bpggfebh-1,2094.665283,2727.717773,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bpggjagg-1,2062.782227,2721.333496,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bpggjgde-1,2076.616699,2730.68457,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bpggkkkk-1,2069.096924,2726.390137,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bpghcgjl-1,2049.127197,2793.906982,imm,Myeloid,Neutrophil,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Mast cell
bpghdcai-1,2039.473755,2757.928467,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
bpghdhgp-1,2036.81543,2839.817871,imm,T cells,CD8 Cytotoxic T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
bpghhoae-1,2053.943115,2821.892334,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
bpghijna-1,2044.671265,2813.845459,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
bpghjlcn-1,2048.811035,2799.085449,imm,Myeloid,Neutrophil,0,Colorectal cancer stem cell,SPP1+ Tumor-Associated Macrophage (ISG-high)
bpghoich-1,2085.623047,2800.55542,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpgighae-1,2095.980957,2830.398193,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpgihjmb-1,2073.881348,2820.217285,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpgihmhl-1,2080.734131,2816.611816,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
bpgiigme-1,2069.227783,2783.953125,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
bpgijgnm-1,2077.07251,2789.2771,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpgimdcp-1,2062.72583,2814.483887,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
bpgioddj-1,2065.613037,2823.908936,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpgkihkd-1,2034.423828,2800.208984,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpgkmihl-1,2036.067749,2816.638916,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
bpgkocbp-1,2029.119629,2807.350586,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
bpglbaaj-1,2023.713257,2815.659912,str,Endothelial,Endothelial,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Cancer-Associated Fibroblast (apCAF)
bpglgaee-1,2006.839111,2784.517578,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpgmceoo-1,2006.220703,2799.777832,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
bpgmcgef-1,2000.864624,2794.13501,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
bpgmhchc-1,2016.4646,2793.089844,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bpgndihi-1,2028.004761,2792.331543,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
bpgneemo-1,2012.151978,2786.685303,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
bpgoaame-1,2022.940674,2792.234619,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
bphfmeam-1,2044.640015,2529.948486,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
bphgbfed-1,2050.201416,2550.526611,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bphgbhhh-1,2043.771362,2544.9104,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bphggddi-1,2039.235718,2524.379639,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bphgjkgh-1,2056.502441,2557.260254,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bphgpebn-1,2048.838379,2581.0896,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Mast cell
bphhalae-1,2042.855469,2579.092285,imm,T cells,CD4 T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
bphhaohg-1,2048.205566,2513.024658,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
bphhehdg-1,2058.434082,2517.897949,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
bphhehjl-1,2054.272949,2530.521973,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
bphhnnlo-1,2003.888794,2578.411377,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
bphhopen-1,2019.625977,2611.802246,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Cancer-Associated Fibroblast (apCAF)
bphiakli-1,2014.996704,2608.737061,str,Fibroblast,Pericytes,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Cancer-Associated Fibroblast (apCAF)
bphibjcg-1,2005.348633,2585.721191,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
bphiemfl-1,2008.8927,2588.801758,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
bphikcij-1,2001.042847,2592.487061,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
bphiobga-1,2000.162354,2564.110596,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bphjbpij-1,2001.427124,2571.802002,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bphkaoip-1,2002.887695,2555.349609,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
bphkclga-1,2008.269531,2555.264893,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bphkdeag-1,2008.632202,2575.386475,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
bphkekel-1,2005.212769,2566.529785,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bphkjdoo-1,2012.709106,2564.789307,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bphkjepk-1,2002.236694,2542.639893,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bphkniae-1,2006.920654,2545.586914,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
bphkojme-1,2038.317505,2599.747314,imm,T cells,CD4 T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
bphladhk-1,2044.955444,2602.230469,imm,B cells,Plasma,3,Plasma cell,Plasma cell
bphlmokj-1,2040.59314,2623.574951,imm,T cells,CD4 T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
bphmbdgh-1,2056.250244,2628.169678,imm,B cells,Plasma,3,Plasma cell,Plasma cell (PECAM1+)
bphmihkf-1,2047.542725,2629.555908,imm,B cells,Plasma,3,Plasma cell,Plasma cell
bphmlokc-1,2046.848877,2622.359619,imm,T cells,CD8 Cytotoxic T cell,3,Plasma cell,IgG3+ Plasma cell
bphnbfhp-1,2027.370361,2614.234131,imm,B cells,Plasma,3,Plasma cell,Plasma cell (proliferating)
bphnifli-1,2023.22168,2625.676758,imm,T cells,CD4 T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
bphnmlcl-1,2031.626221,2625.418945,imm,T cells,CD4 T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
bphnnbic-1,2035.168335,2618.916992,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
bphocmjc-1,2025.71106,2642.827148,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bphoeahg-1,2023.873901,2647.788818,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Immature Goblet cell
bphokfhe-1,2018.684082,2645.851807,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Immature Goblet cell
bphoomie-1,2025.777954,2638.834961,tum,Tumor,Tumor I,2,Goblet cell,Deep Crypt Secretory cell
bphpbdho-1,2028.522827,2684.770508,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bphpgobm-1,2011.735718,2694.06543,imm,B cells,Plasma,3,Plasma cell,Plasma cell
bphppmff-1,2015.262695,2690.876221,tum,Tumor,Proliferating Immune II,3,Plasma cell,IgG3+ Plasma cell
bpiamkhd-1,2034.977051,2693.118652,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bpianfbc-1,2032.158569,2688.036865,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bpiapjfd-1,2035.612671,2651.31958,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Immature Goblet cell
bpibdjmh-1,2028.897095,2656.298828,,Neuronal,Neuroendocrine,2,Goblet cell,Enteroendocrine progenitor cell
bpibiogf-1,2034.513062,2655.206055,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Immature Goblet cell
bpibonjp-1,2029.79834,2672.852539,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bpibpoeg-1,2026.348022,2679.951172,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bpicbckn-1,2033.889893,2677.65625,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bpiccnml-1,2026.150879,2669.415527,str,Smooth Muscle,Epithelial,2,Goblet cell,Deep Crypt Secretory cell
bpicgepo-1,2020.627075,2666.616211,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bpicmclo-1,2022.786133,2675.146484,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bpidaabp-1,2023.837036,2660.765381,imm,B cells,Plasma,3,Plasma cell,Plasma cell
bpidaalh-1,2060.494385,2635.796631,tum,Tumor,Proliferating Immune II,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
bpidgndk-1,2057.061768,2647.340332,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bpidkchk-1,2053.770996,2635.399658,imm,T cells,CD4 T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
bpieboge-1,2052.343506,2649.798096,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bpieddlo-1,2049.197021,2653.250977,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bpiednop-1,2061.489014,2650.374512,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bpieffgm-1,2046.724365,2647.641357,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bpiegljg-1,2046.371338,2662.941895,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Immature Goblet cell
bpiejkjc-1,2057.302734,2673.06543,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bpiemncn-1,2050.575684,2669.355469,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Immature Goblet cell
bpiemocf-1,2040.104614,2665.208252,imm,T cells,CD4 T cell,2,Goblet cell,Immature Goblet cell
bpieomgg-1,2037.687622,2647.284668,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bpifdijh-1,2042.625977,2650.911133,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bpifjapm-1,2042.88623,2642.338135,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
bpifppof-1,2010.845459,2675.036865,imm,B cells,Plasma,3,Plasma cell,IgA plasma cell
bpigmggo-1,2000.628174,2662.927734,imm,B cells,Plasma,3,Plasma cell,Plasma cell (PECAM1+)
bpihbcki-1,2004.025757,2656.5,imm,B cells,Plasma,3,Plasma cell,Plasma cell
clpnlgib-1,2416.490967,2367.970459,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
clpnofom-1,2419.413574,2375.118408,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
clpoaapp-1,2406.833496,2368.844238,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
clpoahnm-1,2439.365479,2353.968262,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
clpoaocj-1,2446.436279,2367.099854,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
clpodfal-1,2437.325439,2364.174805,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
clpoogjo-1,2422.726074,2368.851807,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
clppabnl-1,2407.156982,2361.533203,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
clppebid-1,2408.223633,2345.174072,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
clppehpm-1,2405.612793,2387.831055,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
clppggjb-1,2441.992676,2382.630859,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
clpphlof-1,2417.015381,2380.191895,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
clppjdgm-1,2402.306885,2401.633057,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
cmaaaepg-1,2405.783203,2393.081787,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
cmaaiioo-1,2443.466064,2426.045166,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
